lon,lat,gid,y,x,comID
-90.0496715545988,41.7248986511994,1402,29,75,100750029
-89.9551136709518,41.7248986511994,1403,29,76,100760029
-89.8605557873047,41.7248986511994,1404,29,77,100770029
-97.1415128281277,41.8202221830888,1405,28,0,100000028
-97.0469549444806,41.8202221830888,1406,28,1,100010028
-96.9523970608336,41.8202221830888,1407,28,2,100020028
-96.8578391771865,41.8202221830888,1408,28,3,100030028
-96.7632812935394,41.8202221830888,1409,28,4,100040028
-96.6687234098924,41.8202221830888,1410,28,5,100050028
-96.5741655262454,41.8202221830888,1411,28,6,100060028
-96.4796076425983,41.8202221830888,1412,28,7,100070028
-96.3850497589513,41.8202221830888,1413,28,8,100080028
-96.2904918753042,41.8202221830888,1414,28,9,100090028
-96.1959339916572,41.8202221830888,1415,28,10,100100028
-96.1013761080101,41.8202221830888,1416,28,11,100110028
-96.0068182243631,41.8202221830888,1417,28,12,100120028
-95.912260340716,41.8202221830888,1418,28,13,100130028
-95.817702457069,41.8202221830888,1419,28,14,100140028
-95.7231445734219,41.8202221830888,1420,28,15,100150028
-95.6285866897748,41.8202221830888,1421,28,16,100160028
-95.5340288061278,41.8202221830888,1422,28,17,100170028
-95.4394709224807,41.8202221830888,1423,28,18,100180028
-95.3449130388337,41.8202221830888,1424,28,19,100190028
-95.2503551551866,41.8202221830888,1425,28,20,100200028
-95.1557972715396,41.8202221830888,1426,28,21,100210028
-95.0612393878926,41.8202221830888,1427,28,22,100220028
-94.9666815042455,41.8202221830888,1428,28,23,100230028
-94.8721236205984,41.8202221830888,1429,28,24,100240028
-94.7775657369514,41.8202221830888,1430,28,25,100250028
-94.6830078533043,41.8202221830888,1431,28,26,100260028
-94.5884499696573,41.8202221830888,1432,28,27,100270028
-94.4938920860102,41.8202221830888,1433,28,28,100280028
-94.3993342023632,41.8202221830888,1434,28,29,100290028
-94.3047763187161,41.8202221830888,1435,28,30,100300028
-94.2102184350691,41.8202221830888,1436,28,31,100310028
-94.115660551422,41.8202221830888,1437,28,32,100320028
-94.021102667775,41.8202221830888,1438,28,33,100330028
-93.9265447841279,41.8202221830888,1439,28,34,100340028
-93.8319869004809,41.8202221830888,1440,28,35,100350028
-93.7374290168338,41.8202221830888,1441,28,36,100360028
-93.6428711331868,41.8202221830888,1442,28,37,100370028
-93.5483132495397,41.8202221830888,1443,28,38,100380028
-93.4537553658927,41.8202221830888,1444,28,39,100390028
-93.3591974822456,41.8202221830888,1445,28,40,100400028
-93.2646395985986,41.8202221830888,1446,28,41,100410028
-93.1700817149515,41.8202221830888,1447,28,42,100420028
-93.0755238313045,41.8202221830888,1448,28,43,100430028
-92.9809659476574,41.8202221830888,1449,28,44,100440028
-92.8864080640104,41.8202221830888,1450,28,45,100450028
-92.7918501803633,41.8202221830888,1451,28,46,100460028
-92.6972922967163,41.8202221830888,1452,28,47,100470028
-92.6027344130692,41.8202221830888,1453,28,48,100480028
-92.5081765294222,41.8202221830888,1454,28,49,100490028
-92.4136186457751,41.8202221830888,1455,28,50,100500028
-92.319060762128,41.8202221830888,1456,28,51,100510028
-92.224502878481,41.8202221830888,1457,28,52,100520028
-92.129944994834,41.8202221830888,1458,28,53,100530028
-92.0353871111869,41.8202221830888,1459,28,54,100540028
-91.9408292275398,41.8202221830888,1460,28,55,100550028
-91.8462713438928,41.8202221830888,1461,28,56,100560028
-91.7517134602458,41.8202221830888,1462,28,57,100570028
-91.6571555765987,41.8202221830888,1463,28,58,100580028
-91.5625976929516,41.8202221830888,1464,28,59,100590028
-91.4680398093046,41.8202221830888,1465,28,60,100600028
-91.3734819256576,41.8202221830888,1466,28,61,100610028
-91.2789240420105,41.8202221830888,1467,28,62,100620028
-91.1843661583634,41.8202221830888,1468,28,63,100630028
-91.0898082747164,41.8202221830888,1469,28,64,100640028
-90.9952503910693,41.8202221830888,1470,28,65,100650028
-90.9006925074223,41.8202221830888,1471,28,66,100660028
-90.8061346237753,41.8202221830888,1472,28,67,100670028
-90.7115767401282,41.8202221830888,1473,28,68,100680028
-90.6170188564811,41.8202221830888,1474,28,69,100690028
-90.5224609728341,41.8202221830888,1475,28,70,100700028
-90.4279030891871,41.8202221830888,1476,28,71,100710028
-90.33334520554,41.8202221830888,1477,28,72,100720028
-90.2387873218929,41.8202221830888,1478,28,73,100730028
